sampling_week,effective_concentration_rolling_average,region,state,name,fipscode
2022/3/30,99.42644913,Northeast,PA,"Erie County, PA",42049
2022/3/30,746.4025407,Northeast,MA,"Essex County, MA",25009
2022/3/30,135.070361,Northeast,NJ,"Essex County, NJ",34013
2022/3/30,323.7060375,Northeast,CT,"Fairfield County, CT",9001
2022/3/30,112.023225,Northeast,PA,"Franklin County, PA",42055
2022/3/30,80.93830491,South,SC,"Greenville County, SC",45045
2022/3/30,144.2086848,Midwest,IN,"Hamilton County, IN",18057
2022/3/30,131.3375853,South,TN,"Hamilton County, TN",47065
2022/3/30,443.4640144,Northeast,MA,"Hampshire County, MA",25015
2022/3/30,679.0418698,Northeast,ME,"Hancock County, ME",23009
2022/3/30,75.71544056,South,KY,"Harrison County, KY",21097
2022/3/30,199.0811642,Northeast,CT,"Hartford County, CT",9003
2022/3/30,208.9167644,Midwest,MN,"Hennepin County, MN",27053
2022/3/30,146.9115387,South,FL,"Hillsborough County, FL",12057
2022/3/30,8.042313797,South,MS,"Hinds County, MS",28049
2022/3/30,129.2348605,Northeast,PA,"Indiana County, PA",42063
2022/3/30,192.38423,Midwest,KS,"Johnson County, KS",20091
2022/3/30,81.20256555,Midwest,IL,"Kankakee County, IL",17091
2022/3/30,672.5068338,Northeast,ME,"Kennebec County, ME",23011
2022/3/30,75.69997904,South,KY,"Kenton County, KY",21117
2022/3/30,208.7034922,Northeast,PA,"Lackawanna County, PA",42069
2022/3/30,196.0807639,Midwest,IN,"Lake County, IN",18089
2022/3/30,94.60482624,West,ID,"Latah County, ID",16057
2022/3/30,95.24112765,South,VA,"Loudoun County, VA",51107
2022/3/30,38.57815713,South,GA,"Lowndes County, GA",13185
2022/3/30,158.7306096,Northeast,PA,"Luzerne County, PA",42079
2022/3/30,106.492982,South,AL,"Madison County, AL",1089
2022/3/30,80.66844181,Midwest,WI,"Marathon County, WI",55073
2022/3/30,315.8634296,Northeast,NH,"Merrimack County, NH",33013
2022/3/30,296.7383673,South,FL,"Miami-Dade County, FL",12086
2022/3/30,170.0614466,Northeast,CT,"Middlesex County, CT",9007
2022/3/30,325.5901084,Northeast,MA,"Middlesex County, MA",25017
2022/3/30,189.6469737,Northeast,NJ,"Middlesex County, NJ",34023
2022/3/30,301.1252253,Northeast,NJ,"Monmouth County, NJ",34025
2022/3/30,222.0228741,West,CA,"Monterey County, CA",6053
2022/3/30,176.8543003,Northeast,PA,"Montgomery County, PA",42091
2022/3/30,127.4927825,Northeast,DE,"New Castle County, DE",10003
2022/3/30,130.4430529,Northeast,CT,"New Haven County, CT",9009
2022/3/30,165.8433696,South,WV,"Ohio County, WV",54069
2022/3/30,74.91167431,South,OK,"Oklahoma County, OK",40109
2022/3/30,123.3399959,South,FL,"Orange County, FL",12095
2022/3/30,123.5039409,West,MT,"Park County, MT",30067
2022/3/30,574.3941613,Northeast,ME,"Penobscot County, ME",23019
2022/3/30,241.0376506,Midwest,IL,"Peoria County, IL",17143
2022/3/30,114.7262393,South,SC,"Pickens County, SC",45077
2022/3/30,67.80490836,West,AZ,"Pima County, AZ",4019
2022/3/30,31.0801181,Northeast,ME,"Piscataquis County, ME",23021
2022/3/30,107.2401725,West,CA,"Placer County, CA",6061
2022/3/30,93.41236252,Midwest,IA,"Polk County, IA",19153
2022/3/30,513.2109498,Northeast,RI,"Providence County, RI",44007
2022/3/30,132.9703481,South,AR,"Pulaski County, AR",5119
2022/3/30,134.8215597,South,VA,"Pulaski County, VA",51155
2022/3/30,33.80619704,West,CA,"Riverside County, CA",6065
2022/3/30,67.59133821,West,CA,"Sacramento County, CA",6067
2022/3/30,59.77473346,West,UT,"Salt Lake County, UT",49035
2022/3/30,117.6664942,West,CA,"San Diego County, CA",6073
2022/3/30,46.38578003,Midwest,KS,"Sedgwick County, KS",20173
2022/3/30,123.3176502,South,FL,"Seminole County, FL",12117
2022/3/30,75.45846554,West,WA,"Skagit County, WA",53057
2022/3/30,72.58375088,West,CA,"Sonoma County, CA",6097
2022/3/30,77.69051186,South,VA,"Stafford County, VA",51179
2022/3/30,309.4674906,Northeast,MA,"Suffolk County, MA",25025
2022/3/30,45.3818776,Midwest,OH,"Summit County, OH",39153
2022/3/30,155.6507265,Midwest,IN,"Tippecanoe County, IN",18157
2022/3/30,88.29014436,Northeast,MA,"Town and County of Nantucket, MA",25019
2022/3/30,86.79666425,South,TX,"Travis County, TX",48453
2022/3/30,146.7574864,Northeast,ME,"Waldo County, ME",23027
2022/3/30,849.2973611,Northeast,ME,"Washington County, ME",23029
2022/3/30,113.6006578,Northeast,RI,"Washington County, RI",44009
2022/3/30,70.08144538,West,NV,"Washoe County, NV",32031
2022/3/30,40.83977378,Northeast,PA,"Westmoreland County, PA",42129
2022/3/30,124.8099156,Midwest,IL,"Winnebago County, IL",17201
2022/3/30,109.0479682,West,OR,"Yamhill County, OR",41071
2022/3/30,91.01305183,West,AZ,"Yavapai County, AZ",4025
2022/3/30,148.3160581,Northeast,ME,"York County, ME",23031
2022/4/6,122.1908694,West,ID,"Ada County, ID",16001
2022/4/6,167.9805025,South,SC,"Anderson County, SC",45007
2022/4/6,511.0256004,Northeast,ME,"Androscoggin County, ME",23001
2022/4/6,245.9413841,West,CO,"Arapahoe County, CO",8005
2022/4/6,285.7216542,South,VA,"Arlington County, VA",51013
2022/4/6,1205.171955,Northeast,ME,"Aroostook County, ME",23003
2022/4/6,211.1279277,South,AR,"Benton County, AR",5007
2022/4/6,66.23360673,West,WA,"Benton County, WA",53005
2022/4/6,384.4993692,Northeast,MA,"Berkshire County, MA",25003
2022/4/6,57.33164478,Midwest,MO,"Cape Girardeau County, MO",29031
2022/4/6,527.3802988,Northeast,PA,"Chester County, PA",42029
2022/4/6,1434.875054,Northeast,VT,"Chittenden County, VT",50007
2022/4/6,206.5050037,South,VA,"City of Alexandria, VA",51510
2022/4/6,156.9458469,South,VA,"City of Harrisonburg, VA",51660
2022/4/6,176.9403649,West,NV,"Clark County, NV",32003
2022/4/6,419.7263934,Northeast,ME,"Cumberland County, ME",23005
2022/4/6,172.7233212,South,NC,"Cumberland County, NC",37051
2022/4/6,240.878894,Midwest,MN,"Dakota County, MN",27037
2022/4/6,99.31407602,Northeast,PA,"Dauphin County, PA",42043
2022/4/6,235.0877434,West,UT,"Davis County, UT",49011
2022/4/6,273.1663198,West,OR,"Deschutes County, OR",41017
2022/4/6,90.21127421,South,LA,"East Baton Rouge Parish, LA",22033
2022/4/6,129.8641702,West,NV,"Elko County, NV",32007
2022/4/6,272.69761,Northeast,PA,"Erie County, PA",42049
2022/4/6,806.1270713,Northeast,MA,"Essex County, MA",25009
2022/4/6,216.6376495,Northeast,NJ,"Essex County, NJ",34013
2022/4/6,426.6524409,Northeast,CT,"Fairfield County, CT",9001
2022/4/6,165.8947255,Northeast,PA,"Franklin County, PA",42055
2022/4/6,139.7608361,South,SC,"Greenville County, SC",45045
2022/4/6,222.9710999,Midwest,IN,"Hamilton County, IN",18057
2022/4/6,239.5783421,South,TN,"Hamilton County, TN",47065
2022/4/6,519.6196225,Northeast,MA,"Hampshire County, MA",25015
2022/4/6,292.7129474,Northeast,ME,"Hancock County, ME",23009
2022/4/6,198.8047281,South,KY,"Harrison County, KY",21097
2022/4/6,440.8018943,Northeast,CT,"Hartford County, CT",9003
2022/4/6,308.8250915,Midwest,MN,"Hennepin County, MN",27053
2022/4/6,175.4907501,South,FL,"Hillsborough County, FL",12057
2022/4/6,28.97284678,South,MS,"Hinds County, MS",28049
2022/4/6,361.4209832,Northeast,PA,"Indiana County, PA",42063
2022/4/6,206.019547,South,KY,"Jefferson County, KY",21111
2022/4/6,267.0608493,Midwest,KS,"Johnson County, KS",20091
2022/4/6,191.1885042,Midwest,IL,"Kankakee County, IL",17091
2022/4/6,20.19381423,South,TX,"Kaufman County, TX",48257
2022/4/6,875.1588727,Northeast,ME,"Kennebec County, ME",23011
2022/4/6,121.4170712,South,KY,"Kenton County, KY",21117
2022/4/6,308.6397225,Northeast,PA,"Lackawanna County, PA",42069
2022/4/6,344.5429647,Midwest,IN,"Lake County, IN",18089
2022/4/6,184.3384033,West,ID,"Latah County, ID",16057
2022/4/6,155.6448688,South,VA,"Loudoun County, VA",51107
2022/4/6,107.007575,South,GA,"Lowndes County, GA",13185
2022/4/6,227.6415653,Northeast,PA,"Luzerne County, PA",42079
2022/4/6,185.6179385,South,AL,"Madison County, AL",1089
2022/4/6,206.4924828,Midwest,WI,"Marathon County, WI",55073
2022/4/6,351.9477349,Northeast,NH,"Merrimack County, NH",33013
2022/4/6,314.7131784,South,FL,"Miami-Dade County, FL",12086
2022/4/6,291.4169981,Northeast,CT,"Middlesex County, CT",9007
2022/4/6,525.9845532,Northeast,MA,"Middlesex County, MA",25017
2022/4/6,297.5847291,Northeast,NJ,"Middlesex County, NJ",34023
2022/4/6,447.3520632,Northeast,NJ,"Monmouth County, NJ",34025
2022/4/6,598.9776896,West,CA,"Monterey County, CA",6053
2022/4/6,229.9759653,Northeast,PA,"Montgomery County, PA",42091
2022/4/6,797.8701355,Northeast,NY,"Nassau County, NY",36059
2022/4/6,207.9634866,Northeast,DE,"New Castle County, DE",10003
2022/4/6,261.1858719,Northeast,CT,"New Haven County, CT",9009
2022/4/6,101.0821745,South,WV,"Ohio County, WV",54069
2022/4/6,87.04504997,South,OK,"Oklahoma County, OK",40109
2022/4/6,222.2666619,South,FL,"Orange County, FL",12095
2022/4/6,289.5082923,South,FL,"Palm Beach County, FL",12099
2022/4/6,308.8570374,West,MT,"Park County, MT",30067
2022/4/6,956.9471034,Northeast,ME,"Penobscot County, ME",23019
2022/4/6,350.3097391,Midwest,IL,"Peoria County, IL",17143
2022/4/6,112.997761,South,SC,"Pickens County, SC",45077
2022/4/6,94.54110636,West,AZ,"Pima County, AZ",4019
2022/4/6,181.6741466,Northeast,ME,"Piscataquis County, ME",23021
2022/4/6,163.4989851,West,CA,"Placer County, CA",6061
2022/4/6,150.5447971,Midwest,IA,"Polk County, IA",19153
2022/4/6,448.6802566,Northeast,RI,"Providence County, RI",44007
2022/4/6,141.2728214,South,AR,"Pulaski County, AR",5119
2022/4/6,234.5712365,South,VA,"Pulaski County, VA",51155
2022/4/6,26.33024985,West,CA,"Riverside County, CA",6065
2022/4/6,83.09074214,West,CA,"Sacramento County, CA",6067
2022/4/6,77.66394173,West,UT,"Salt Lake County, UT",49035
2022/4/6,157.2994862,West,CA,"San Diego County, CA",6073
2022/4/6,73.29212312,Midwest,KS,"Sedgwick County, KS",20173
2022/4/6,253.1080404,South,FL,"Seminole County, FL",12117
2022/4/6,155.0066205,West,WA,"Skagit County, WA",53057
2022/4/6,134.7993049,West,CA,"Sonoma County, CA",6097
2022/4/6,160.512328,South,VA,"Stafford County, VA",51179
2022/4/6,455.7715815,Northeast,MA,"Suffolk County, MA",25025
2022/4/6,39.59784467,Midwest,OH,"Summit County, OH",39153
2022/4/6,169.0678654,Midwest,IN,"Tippecanoe County, IN",18157
2022/4/6,109.326734,South,TX,"Travis County, TX",48453
2022/4/6,276.8935143,Northeast,NJ,"Union County, NJ",34039
2022/4/6,614.6791049,Northeast,ME,"Waldo County, ME",23027
2022/4/6,1311.576161,Northeast,ME,"Washington County, ME",23029
2022/4/6,73.78206154,Northeast,RI,"Washington County, RI",44009
2022/4/6,80.99026475,West,NV,"Washoe County, NV",32031
2022/4/6,53.61619915,Northeast,PA,"Westmoreland County, PA",42129
2022/4/6,89.09112121,West,OR,"Yamhill County, OR",41071
2022/4/6,227.3751791,West,AZ,"Yavapai County, AZ",4025
2022/4/6,295.3510507,Northeast,ME,"York County, ME",23031
2022/4/13,165.1034274,West,ID,"Ada County, ID",16001
2022/4/13,217.196419,South,SC,"Anderson County, SC",45007
2022/4/13,669.5750983,Northeast,ME,"Androscoggin County, ME",23001
2022/4/13,342.3248403,West,CO,"Arapahoe County, CO",8005
2022/4/13,436.179172,South,VA,"Arlington County, VA",51013
2022/4/13,1913.60595,Northeast,ME,"Aroostook County, ME",23003
2022/4/13,204.0375859,South,AR,"Benton County, AR",5007
2022/4/13,176.1033583,West,WA,"Benton County, WA",53005
2022/4/13,517.3510363,Northeast,MA,"Berkshire County, MA",25003
2022/4/13,77.54375535,Midwest,MO,"Cape Girardeau County, MO",29031
2022/4/13,488.6197967,Northeast,PA,"Chester County, PA",42029
2022/4/13,952.2157586,Northeast,VT,"Chittenden County, VT",50007
2022/4/13,198.0653464,South,VA,"City of Alexandria, VA",51510
2022/4/13,174.2949502,South,VA,"City of Harrisonburg, VA",51660
2022/4/13,219.0801249,West,NV,"Clark County, NV",32003
2022/4/13,497.3112896,Northeast,ME,"Cumberland County, ME",23005
2022/4/13,289.8175172,South,NC,"Cumberland County, NC",37051
2022/4/13,447.8697695,Midwest,MN,"Dakota County, MN",27037
2022/4/13,165.0921601,Northeast,PA,"Dauphin County, PA",42043
2022/4/13,254.9431283,West,UT,"Davis County, UT",49011
2022/4/13,468.0533117,West,OR,"Deschutes County, OR",41017
2022/4/13,133.033353,South,LA,"East Baton Rouge Parish, LA",22033
2022/4/13,50.8342436,West,NV,"Elko County, NV",32007
2022/4/13,241.057312,Northeast,PA,"Erie County, PA",42049
2022/4/13,286.9408873,Northeast,NJ,"Essex County, NJ",34013
2022/4/13,677.8404564,Northeast,CT,"Fairfield County, CT",9001
2022/4/13,209.5018937,Northeast,PA,"Franklin County, PA",42055
2022/4/13,179.7003231,South,SC,"Greenville County, SC",45045
2022/4/13,173.8991314,Midwest,IN,"Hamilton County, IN",18057
2022/4/13,211.3851391,South,TN,"Hamilton County, TN",47065
2022/4/13,537.7844175,Northeast,MA,"Hampshire County, MA",25015
2022/4/13,167.8199539,South,KY,"Harrison County, KY",21097
2022/4/13,652.58198,Northeast,CT,"Hartford County, CT",9003
2022/4/13,367.5557499,Midwest,MN,"Hennepin County, MN",27053
2022/4/13,231.3399926,South,FL,"Hillsborough County, FL",12057
2022/4/13,11.52511642,South,MS,"Hinds County, MS",28049
2022/4/13,245.1081867,South,KY,"Jefferson County, KY",21111
2022/4/13,351.6257709,Midwest,KS,"Johnson County, KS",20091
2022/4/13,94.47031131,Midwest,IL,"Kankakee County, IL",17091
2022/4/13,19.2731549,South,TX,"Kaufman County, TX",48257
2022/4/13,905.100222,Northeast,ME,"Kennebec County, ME",23011
2022/4/13,152.7639857,South,KY,"Kenton County, KY",21117
2022/4/13,441.1190693,Northeast,PA,"Lackawanna County, PA",42069
2022/4/13,522.374061,Midwest,IN,"Lake County, IN",18089
2022/4/13,284.0838214,West,ID,"Latah County, ID",16057
2022/4/13,135.9364005,Midwest,MI,"Leelanau County, MI",26089
2022/4/13,268.3967609,South,VA,"Loudoun County, VA",51107
2022/4/13,100.7676908,South,GA,"Lowndes County, GA",13185
2022/4/13,296.1990775,Northeast,PA,"Luzerne County, PA",42079
2022/4/13,158.7024569,South,AL,"Madison County, AL",1089
2022/4/13,304.9581035,Midwest,WI,"Marathon County, WI",55073
2022/4/13,1061.052278,Northeast,NH,"Merrimack County, NH",33013
2022/4/13,359.6743601,South,FL,"Miami-Dade County, FL",12086
2022/4/13,191.9053651,Northeast,CT,"Middlesex County, CT",9007
2022/4/13,678.1704571,Northeast,MA,"Middlesex County, MA",25017
2022/4/13,398.7816075,Northeast,NJ,"Middlesex County, NJ",34023
2022/4/13,530.7257287,Northeast,NJ,"Monmouth County, NJ",34025
2022/4/13,352.4855867,West,CA,"Monterey County, CA",6053
2022/4/13,283.4302604,Northeast,PA,"Montgomery County, PA",42091
2022/4/13,283.4682454,Northeast,DE,"New Castle County, DE",10003
2022/4/13,268.5010563,Northeast,CT,"New Haven County, CT",9009
2022/4/13,164.8715224,South,WV,"Ohio County, WV",54069
2022/4/13,82.62895021,South,OK,"Oklahoma County, OK",40109
2022/4/13,236.4502878,South,FL,"Orange County, FL",12095
2022/4/13,386.246776,West,MT,"Park County, MT",30067
2022/4/13,820.246357,Northeast,ME,"Penobscot County, ME",23019
2022/4/13,304.3187587,Midwest,IL,"Peoria County, IL",17143
2022/4/13,178.7879729,South,SC,"Pickens County, SC",45077
2022/4/13,87.01982445,West,AZ,"Pima County, AZ",4019
2022/4/13,281.5623046,Northeast,ME,"Piscataquis County, ME",23021
2022/4/13,187.0884493,West,CA,"Placer County, CA",6061
2022/4/13,139.4593622,Midwest,IA,"Polk County, IA",19153
2022/4/13,536.0459018,Northeast,RI,"Providence County, RI",44007
2022/4/13,161.5354362,South,AR,"Pulaski County, AR",5119
2022/4/13,129.110317,South,VA,"Pulaski County, VA",51155
2022/4/13,49.58403736,West,CA,"Riverside County, CA",6065
2022/4/13,86.59509764,West,CA,"Sacramento County, CA",6067
2022/4/13,85.64575011,West,UT,"Salt Lake County, UT",49035
2022/4/13,216.7458665,West,CA,"San Diego County, CA",6073
2022/4/13,84.66437524,Midwest,KS,"Sedgwick County, KS",20173
2022/4/13,282.6968993,South,FL,"Seminole County, FL",12117
2022/4/13,153.8900289,West,WA,"Skagit County, WA",53057
2022/4/13,165.7349686,West,CA,"Sonoma County, CA",6097
2022/4/13,208.320549,South,VA,"Stafford County, VA",51179
2022/4/13,618.8581518,Northeast,MA,"Suffolk County, MA",25025
2022/4/13,124.3529005,Midwest,OH,"Summit County, OH",39153
2022/4/13,309.919283,Midwest,IN,"Tippecanoe County, IN",18157
2022/4/13,127.2181914,Northeast,MA,"Town and County of Nantucket, MA",25019
2022/4/13,135.6253285,South,TX,"Travis County, TX",48453
2022/4/13,1438.307562,Northeast,ME,"Waldo County, ME",23027
2022/4/13,1543.248554,Northeast,ME,"Washington County, ME",23029
2022/4/13,260.6281618,Northeast,RI,"Washington County, RI",44009
2022/4/13,62.73903669,West,NV,"Washoe County, NV",32031
2022/4/13,89.78743352,Northeast,PA,"Westmoreland County, PA",42129
2022/4/13,152.3129791,Midwest,IL,"Winnebago County, IL",17201
2022/4/13,242.8407914,West,OR,"Yamhill County, OR",41071
2022/4/13,649.5348775,West,AZ,"Yavapai County, AZ",4025
2022/4/13,501.0854922,Northeast,ME,"York County, ME",23031
2022/4/20,187.8140139,West,ID,"Ada County, ID",16001
2022/4/20,303.0730533,South,SC,"Anderson County, SC",45007
2022/4/20,417.5410107,Northeast,ME,"Androscoggin County, ME",23001
2022/4/20,379.0610333,South,VA,"Arlington County, VA",51013
2022/4/20,3020.073283,Northeast,ME,"Aroostook County, ME",23003
2022/4/20,173.4117045,South,AR,"Benton County, AR",5007
2022/4/20,275.858717,West,WA,"Benton County, WA",53005
2022/4/20,435.6692858,Northeast,MA,"Berkshire County, MA",25003
2022/4/20,143.017259,Midwest,MO,"Cape Girardeau County, MO",29031
2022/4/20,1022.643922,Northeast,PA,"Chester County, PA",42029
2022/4/20,720.1954321,Northeast,VT,"Chittenden County, VT",50007
2022/4/20,216.2217542,South,VA,"City of Alexandria, VA",51510
2022/4/20,278.3670218,South,VA,"City of Harrisonburg, VA",51660
2022/4/20,286.1066439,West,NV,"Clark County, NV",32003
2022/4/20,535.5302342,Northeast,ME,"Cumberland County, ME",23005
2022/4/20,298.2081496,South,NC,"Cumberland County, NC",37051
2022/4/20,770.2881396,Midwest,MN,"Dakota County, MN",27037
2022/4/20,185.0430287,Northeast,PA,"Dauphin County, PA",42043
2022/4/20,224.0178922,West,UT,"Davis County, UT",49011
2022/4/20,555.0997143,West,OR,"Deschutes County, OR",41017
2022/4/20,140.6502868,South,LA,"East Baton Rouge Parish, LA",22033
2022/4/20,24.90017346,West,NV,"Elko County, NV",32007
2022/4/20,268.3136906,Northeast,PA,"Erie County, PA",42049
2022/4/20,564.2458225,Northeast,MA,"Essex County, MA",25009
2022/4/20,231.4332979,Northeast,NJ,"Essex County, NJ",34013
2022/4/20,775.1448408,Northeast,CT,"Fairfield County, CT",9001
2022/4/20,208.3838048,Northeast,PA,"Franklin County, PA",42055
2022/4/20,192.9675115,South,SC,"Greenville County, SC",45045
2022/4/20,231.5221701,Midwest,IN,"Hamilton County, IN",18057
2022/4/20,221.0439989,South,TN,"Hamilton County, TN",47065
2022/4/20,540.0205998,Northeast,MA,"Hampshire County, MA",25015
2022/4/20,166.5863193,South,KY,"Harrison County, KY",21097
2022/4/20,642.4596445,Northeast,CT,"Hartford County, CT",9003
2022/4/20,370.8076505,Midwest,MN,"Hennepin County, MN",27053
2022/4/20,202.3397019,South,FL,"Hillsborough County, FL",12057
2022/4/20,20.55314269,South,MS,"Hinds County, MS",28049
2022/4/20,310.5846689,Northeast,PA,"Indiana County, PA",42063
2022/4/20,207.0273226,South,KY,"Jefferson County, KY",21111
2022/4/20,288.9901859,Midwest,KS,"Johnson County, KS",20091
2022/4/20,64.37802783,Midwest,IL,"Kankakee County, IL",17091
2022/4/20,1062.775585,Northeast,ME,"Kennebec County, ME",23011
2022/4/20,165.3709079,South,KY,"Kenton County, KY",21117
2022/4/20,669.607855,Northeast,PA,"Lackawanna County, PA",42069
2022/4/20,272.2971078,West,ID,"Latah County, ID",16057
